id,name,author,price,url,image_url,description,categories,created_at,updated_at,page,effect_all_classification,effect_all_classification_with_comments,effect_res_classification,effect_res_classification_with_comments,props_all_classification,props_all_classification_with_comments,props_res_classification,props_res_classification_with_comments
463156,Ringo Hanky (Extra Hanky for BABU) by GRUM®,GRUM®,33.0,https://www.penguinmagic.com/p/20822,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25566a-677881d7b50ce.png,"With RINGO HANKY you can easily vanish a spectators &nbsp;ring without any awkward handling or sleight of hand. So easy, its practically self working!A spectator's ring is placed onto a handkerchief and covered to allow s","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:54:42.684322,2025-04-13 16:54:42.684325,20822,Vanish (0.90),Vanish (0.90) - The main effect is the vanishing of the spectators ring,Vanish (0.90),Vanish (0.90) - The main effect is the vanishing of the spectators ring,,,,
463157,Card Thrillers by Paul Gordon,Paul Gordon,95.0,https://www.penguinmagic.com/p/20823,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25567a-6778823c7c541.png,"NEW blockbuster card book: Paul Gordon presents Card Thrillers. If you loved Card Startlers and Card Foolers, you'll adore Card Thrillers. It contains 160 NEW doable powerful (and doable) card routines and boasts 288 jam-pack","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:54:42.685993,2025-04-13 16:54:42.685995,20823,Prediction (0.90); Transformation (0.70),"Prediction (0.90) - The description mentions powerful (and doable; Transformation (0.70) - The description also mentions Card Thrillers and Card Foolers, which could imply card transformation effects.",Prediction (0.90); Transformation (0.70),"Prediction (0.90) - The description mentions powerful (and doable; Transformation (0.70) - The description also mentions Card Thrillers and Card Foolers, which could imply card transformation effects.",cards (0.90),"cards (0.90) - The main prop used in the effects is cards, as explicitly mentioned in the description.",cards (0.90),"cards (0.90) - The main prop used in the effects is cards, as explicitly mentioned in the description."
463158,JARVIS PRO by SYZ,SYZ,94.95,https://www.penguinmagic.com/p/20824,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25568a-677882ea45a96.png,Caution: It is prohibited from being used for non-magic purposes. Informs you that you are responsible for any non-magic use.  Let me introduce you to the extreme magic of using a mobile phone that makes unimaginable things i,"['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:54:42.687562,2025-04-13 16:54:42.687563,20824,Transformation (0.90); Mentalism (0.80),"Transformation (0.90) - The description mentions unimaginable things being done with a mobile phone, which suggests a transformation effect.; Mentalism (0.80) - The description hints at mind-reading or mentalism-related effects.",Transformation (0.90); Mentalism (0.80),"Transformation (0.90) - The description mentions unimaginable things being done with a mobile phone, which suggests a transformation effect.; Mentalism (0.80) - The description hints at mind-reading or mentalism-related effects.",phone (0.90),phone (0.90) - The main prop used in the effect is a mobile phone.,phone (0.90),phone (0.90) - The main prop used in the effect is a mobile phone.
463159,Mystery Card Box (Red) by Henry Harrius,Henry Harrius,39.95,https://www.penguinmagic.com/p/20825,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25569a-677883eb7024d.png,"""The mystery card box routine is absolutely amazing. Henry got so many details in terms of movement, eye motion, misdirection... it's one of the best things I have seen."" - Simon AronsonThe Mystery Card Box serves a","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:54:42.688894,2025-04-13 16:54:42.688896,20825,Transformation (0.90),"Transformation (0.90) - The description mentions that the effect involves one of the best things I have seen, which suggests a transformation-based effect.",Transformation (0.90),"Transformation (0.90) - The description mentions that the effect involves one of the best things I have seen, which suggests a transformation-based effect.",cards (0.90),"cards (0.90) - The main prop used in the effect is cards, as mentioned in the description.",cards (0.90),"cards (0.90) - The main prop used in the effect is cards, as mentioned in the description."
463160,Evaporation by Louie Foxx,Louie Foxx,35.0,https://www.penguinmagic.com/p/20826,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25570a-6778853557ecb.png,"Evaporation - A Totally New Way to Vanish Liquid""It's time to throw away your grandpa's milk pitcher, and get ready for Evaporation! This is brand new method for making liquid disappear!About a year ago I began creating","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:54:42.690244,2025-04-13 16:54:42.690245,20826,Vanish (0.90); Transformation (0.70); Impossible Object (0.60),"Vanish (0.90) - The main effect is the disappearance or evaporation of a liquid, which is a form of vanishing.; Transformation (0.70) - The liquid may undergo a transformation from a visible state to an invisible or evaporated state.; Impossible Object (0.60) - The ability to make a liquid disappear without any visible means could be considered an impossible feat.",Vanish (0.90); Transformation (0.70),"Vanish (0.90) - The main effect is the disappearance or evaporation of a liquid, which is a form of vanishing.; Transformation (0.70) - The liquid may undergo a transformation from a visible state to an invisible or evaporated state.",prop (0.90); device (0.70),"prop (0.90) - The main prop used is a liquid, which is a common element in magic tricks.; device (0.70) - The product may involve a specialized device or apparatus to facilitate the liquid vanishing effect.",prop (0.90); device (0.70),"prop (0.90) - The main prop used is a liquid, which is a common element in magic tricks.; device (0.70) - The product may involve a specialized device or apparatus to facilitate the liquid vanishing effect."
463161,PRISM By Alexander Laguna (Instant Download),,34.95,https://www.penguinmagic.com/p/20827,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25571a-677b15be10164.png,"PRISM BY ALEXANDER LAGUNA Imagine predicting a spectator's thought-of color with perfect accuracy—without any pre-show setup, peeks, or them writing it down. The spectator simply thinks of their favorite color, and the pe","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:54:42.691121,2025-04-13 16:54:42.691122,20827,Prediction (0.95),Prediction (0.95) - The main effect is explicitly described as predicting the spectators thought-of color with perfect accuracy,Prediction (0.95),Prediction (0.95) - The main effect is explicitly described as predicting the spectators thought-of color with perfect accuracy,cards (0.80),"cards (0.80) - The description mentions that the spectator thinks of a color, which suggests the use of cards or a similar prop to represent the colors.",cards (0.80),"cards (0.80) - The description mentions that the spectator thinks of a color, which suggests the use of cards or a similar prop to represent the colors."
463162,The Peek That Never Happened by Omry - A Unique Method for the Perfect Pre-Show Peek. (Instant Download),Omry - A Unique Method for the Perfect Pre-Show Peek.,7.95,https://www.penguinmagic.com/p/20828,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25572a-677b8ca5d5aba.jpg,"The Peek That Never Happened is a simple, practical, and easy solution for mentalists seeking the perfect pre-show tool.This method delivers a clean, reliable peek without any sleight of hand or the risks associated with im","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:54:42.691908,2025-04-13 16:54:42.691909,20828,Prediction (0.90); Mentalism (0.80),"Prediction (0.90) - The title mentions pre-show peek, which suggests a prediction or mind reading effect.; Mentalism (0.80) - The description indicates that this is a tool for mentalists, suggesting a mentalism-based effect.",Prediction (0.90); Mentalism (0.80),"Prediction (0.90) - The title mentions pre-show peek, which suggests a prediction or mind reading effect.; Mentalism (0.80) - The description indicates that this is a tool for mentalists, suggesting a mentalism-based effect.",prop (0.80),prop (0.80) - The description suggests the use of a physical prop or device to achieve the effect.,prop (0.80),prop (0.80) - The description suggests the use of a physical prop or device to achieve the effect.
463163,Mentalism Incorporated by Chuck Hickok (Volume 1),Chuck Hickok,100.0,https://www.penguinmagic.com/p/20829,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25573a-677bc8b9c982f.jpg,"A Guide to Performing Mentalism for Corporate Audiences“Chuck Hickok has written a wonderful book for anyone who is looking to put together a mentalism act for the corporate marketplace. Chuck has put all of his experienc","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:54:42.692615,2025-04-13 16:54:42.692616,20829,Mentalism (0.95); Prediction (0.90); Mind Reading (0.90),"Mentalism (0.95) - The title and description indicate that the main focus of the product is on performing mentalism for corporate audiences, which is a form of mental magic or mentalism.; Prediction (0.90) - Mentalism often involves elements of prediction, where the performer appears to read the mind of the audience or predict their thoughts or actions.; Mind Reading (0.90) - Mentalism is closely related to mind reading, where the performer seems to have the ability to read the minds of the audience.",Mentalism (0.95); Prediction (0.90); Mind Reading (0.90),"Mentalism (0.95) - The title and description indicate that the main focus of the product is on performing mentalism for corporate audiences, which is a form of mental magic or mentalism.; Prediction (0.90) - Mentalism often involves elements of prediction, where the performer appears to read the mind of the audience or predict their thoughts or actions.; Mind Reading (0.90) - Mentalism is closely related to mind reading, where the performer seems to have the ability to read the minds of the audience.",,,,
463164,Mentalism Incorporated by Chuck Hickok (Volume 2),Chuck Hickok,100.0,https://www.penguinmagic.com/p/20830,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25574a-677bcb57a526d.jpg,"Further Thoughts on Performing Mentalism for Corporate Audiences“Chuck shares the REAL secrets — how to be successful! In Mentalism, Incorporated: Volume Two he teaches you the positive attitude and practical approaches","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:54:42.693224,2025-04-13 16:54:42.693225,20830,Mentalism (0.90); Prediction (0.80); Mind Reading (0.70),Mentalism (0.90) - The title and description explicitly mention mentalism as the main focus of the product; Prediction (0.80) - Mentalism often involves prediction-based effects; Mind Reading (0.70) - Mentalism frequently involves mind reading effects,Mentalism (0.90); Prediction (0.80); Mind Reading (0.70),Mentalism (0.90) - The title and description explicitly mention mentalism as the main focus of the product; Prediction (0.80) - Mentalism often involves prediction-based effects; Mind Reading (0.70) - Mentalism frequently involves mind reading effects,cards (0.70),cards (0.70) - Commonly used props in mentalism,cards (0.70),cards (0.70) - Commonly used props in mentalism
463255,Mentalism Incorporated by Chuck Hickok (Deluxe Edition),Chuck Hickok,225.0,https://www.penguinmagic.com/p/20831,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25575a-6782d1ff08dd1.jpg,"Complete Works on Performing Mentalism for Corporate Audiences“Chuck Hickok has written a wonderful book for anyone who is looking to put together a mentalism act for the corporate marketplace. Chuck has put all of his ex","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:09.716155,2025-04-13 16:55:09.716157,20831,Mentalism (0.95); Prediction (0.90); Mind Reading (0.80),Mentalism (0.95) - The title and description explicitly mention that the product is focused on performing mentalism for corporate audiences; Prediction (0.90) - Mentalism often involves prediction-based effects; Mind Reading (0.80) - Mentalism frequently involves mind reading effects,Mentalism (0.95); Prediction (0.90); Mind Reading (0.80),Mentalism (0.95) - The title and description explicitly mention that the product is focused on performing mentalism for corporate audiences; Prediction (0.90) - Mentalism often involves prediction-based effects; Mind Reading (0.80) - Mentalism frequently involves mind reading effects,,,,
463256,Turkish Delight by Vinny Sagoo (Neo Magic) (Instant Download),Vinny Sagoo,4.95,https://www.penguinmagic.com/p/20832,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25576a-677be22931e39.jpg,"This is one of my all-time favourite effects, and I’ve performed it hundreds of times across the UK at lectures and conventions, always with incredible reactions.The routine comes straight from my best-selling booklet—B","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:09.719757,2025-04-13 16:55:09.719758,20832,Transformation (0.90); Production (0.70),"Transformation (0.90) - The title mentions the effect involves Turkish Delight, which suggests a transformation of some kind.; Production (0.70) - The description mentions the performer has performed this effect hundreds of times, implying a production of some kind.",Transformation (0.90); Production (0.70),"Transformation (0.90) - The title mentions the effect involves Turkish Delight, which suggests a transformation of some kind.; Production (0.70) - The description mentions the performer has performed this effect hundreds of times, implying a production of some kind.",cards (0.80),"cards (0.80) - The props used are likely cards, as they are a common prop in magic tricks.",cards (0.80),"cards (0.80) - The props used are likely cards, as they are a common prop in magic tricks."
463257,TIC TAC TOE PRO V2 STAGE (Gimmick and Online Instructions) by Bond Lee and Kaifu Wang,Bond Lee and Kaifu Wang,499.95,https://www.penguinmagic.com/p/20833,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25577a-677c76c1b13dd.png,"As professional magicians, we always seek effects that are magical, practical, and appealing. This is my secret weapon, our latest improved version, Tic Tac Toe Pro 2. A classic paper and pencil game between two players has n","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:09.720908,2025-04-13 16:55:09.720909,20833,Prediction (0.90); Transformation (0.70),"Prediction (0.90) - The title mentions Tic Tac Toe, which is a classic prediction game where one player tries to predict the outcome of the game.; Transformation (0.70) - The description mentions that this is an improved version of the previous product, suggesting a transformation of the original effect.",Prediction (0.90); Transformation (0.70),"Prediction (0.90) - The title mentions Tic Tac Toe, which is a classic prediction game where one player tries to predict the outcome of the game.; Transformation (0.70) - The description mentions that this is an improved version of the previous product, suggesting a transformation of the original effect.",paper (0.80),paper (0.80) - The description mentions that the effect involves a classic paper and pencil game.,paper (0.80),paper (0.80) - The description mentions that the effect involves a classic paper and pencil game.
463258,Disguise by Agustin (Instant Download),Agustin,34.95,https://www.penguinmagic.com/p/20834,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25578a-677cb56ebed87.jpg,"Show a torn blue card at the beginning of the performance.Ask the audience to choose a card from the red deck, completely free choice.After the chosen card lost in the deck you take the blue card and Visually it changes int","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:09.721906,2025-04-13 16:55:09.721906,20834,Transformation (0.90),Transformation (0.90) - The main effect is the visual transformation of the torn blue card into the chosen card from the red deck.,Transformation (0.90),Transformation (0.90) - The main effect is the visual transformation of the torn blue card into the chosen card from the red deck.,cards (0.90),cards (0.90) - The main props used are the blue card and the red deck of cards.,cards (0.90),cards (0.90) - The main props used are the blue card and the red deck of cards.
463259,COIN THROUGH FINGERS VERSION 1 by Rogelio Mechilina (Instant Download),Rogelio Mechilina,12.95,https://www.penguinmagic.com/p/20835,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25579a-677cdf71a53b3.jpg,A unique and practical take on a coin penetration effect. Download today!,"['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:09.722596,2025-04-13 16:55:09.722597,20835,Penetration (0.95),"Penetration (0.95) - The main magical effect is a coin penetrating through the fingers, which is a type of penetration effect.",Penetration (0.95),"Penetration (0.95) - The main magical effect is a coin penetrating through the fingers, which is a type of penetration effect.",coins (0.90),coins (0.90) - The main prop used in the effect is a coin.,coins (0.90),coins (0.90) - The main prop used in the effect is a coin.
463262,Expert's Portfolio (Vol. 2) by Jack Carpenter,Jack Carpenter,28.7,https://www.penguinmagic.com/p/20838,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25582a-677e9e01aef74.png,"Expert's Portfolio  was the collection that solidified Jack Carpenter's  reputation as an underground legend and a creative force. Don't let the sparse production values (wire bound, soft cover) throw you. The contents of thi","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:09.724944,2025-04-13 16:55:09.724944,20838,Transformation (0.90); Production (0.70); Vanish (0.60),Transformation (0.90) - The description mentions that the contents of the product solidified Jack Carpenters reputation as an underground legend and a creative force; Production (0.70) - The sparse production values mentioned in the description could imply that the product includes effects involving the production of objects.; Vanish (0.60) - The sparse production values could also suggest that the product includes vanishing effects.,Transformation (0.90); Production (0.70),Transformation (0.90) - The description mentions that the contents of the product solidified Jack Carpenters reputation as an underground legend and a creative force; Production (0.70) - The sparse production values mentioned in the description could imply that the product includes effects involving the production of objects.,cards (0.80); magic apparatus (0.60),"cards (0.80) - The main props used in the effects are likely cards, as they are a common prop in magic.; magic apparatus (0.60) - The sparse production values could imply the use of custom-made magic apparatus or gimmicks.",cards (0.80),"cards (0.80) - The main props used in the effects are likely cards, as they are a common prop in magic."
463263,Character Dream Bag by JL Magic,JL Magic,65.56,https://www.penguinmagic.com/p/20839,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25583a-677ea3c641db0.png,"Imagine showing an empty shopping bag to your audience.Somehow you are able to reach into the seemingly empty bag MULTIPLE times and make 3 almost human-size, colorful characters appear.As an additional kicker you make the ba","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:09.725574,2025-04-13 16:55:09.725575,20839,Production (0.90); Transformation (0.80),"Production (0.90) - The main effect involves producing multiple colorful characters from an empty bag, which fits the Production category.; Transformation (0.80) - The characters appear to transform from an empty bag, which is a secondary effect.",Production (0.90); Transformation (0.80),"Production (0.90) - The main effect involves producing multiple colorful characters from an empty bag, which fits the Production category.; Transformation (0.80) - The characters appear to transform from an empty bag, which is a secondary effect.",,,,
463264,The Ultimate Bottle Production (Large) by Richard Griffin,Richard Griffin,34.95,https://www.penguinmagic.com/p/20840,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25584a-677ea40b08c05.png,"Ultimate Bottle ProductionEffect: Produce any bottle, small or large from a see-through scarf! 

No body loads

Easy to do

Perform anytime during your act

Perfect for parlor or stage

You receive a specially made scarf, use","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:09.726131,2025-04-13 16:55:09.726132,20840,Production (0.95); Transformation (0.80),"Production (0.95) - The main effect is the production of a bottle from a see-through scarf, which is a classic production effect.; Transformation (0.80) - The transformation of the scarf into a bottle can also be considered a secondary effect.",Production (0.95); Transformation (0.80),"Production (0.95) - The main effect is the production of a bottle from a see-through scarf, which is a classic production effect.; Transformation (0.80) - The transformation of the scarf into a bottle can also be considered a secondary effect.",magic apparatus (0.90),magic apparatus (0.90) - The scarf and the method used to produce the bottle can be considered a magic apparatus.,magic apparatus (0.90),magic apparatus (0.90) - The scarf and the method used to produce the bottle can be considered a magic apparatus.
463355,Fast & Loose Chain Brass,,90.0,https://www.penguinmagic.com/p/20841,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25585a-677ea43a3e227.jpg,"The perfect chain for any endless chain swindle, these beautiful five-foot lengths of steel chain feature the French Rope design. Available in gold or nickel and include suede drawstring bag.","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:34.270331,2025-04-13 16:55:34.270332,20841,Transformation (0.90); Penetration (0.70); Impossible Object (0.60),"Transformation (0.90) - The description mentions the chain can be used for an endless chain swindle, which suggests a transformation effect where the chain appears to be endless or change in some way.; Penetration (0.70) - The chain could potentially be used to create a penetration effect, where the chain appears to pass through a solid object.; Impossible Object (0.60) - The endless chain effect could be considered an impossible object, where the chain seems to defy the laws of physics.",Transformation (0.90); Penetration (0.70),"Transformation (0.90) - The description mentions the chain can be used for an endless chain swindle, which suggests a transformation effect where the chain appears to be endless or change in some way.; Penetration (0.70) - The chain could potentially be used to create a penetration effect, where the chain appears to pass through a solid object.",,,,
463356,Ultra Lite Table by JT,JT,60.0,https://www.penguinmagic.com/p/20842,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25586a-677ea45e1f634.png,Magic table is an accessory that every magician needs. But what troubles them is that most of the magician tables are very heavy and not convenient to carry with.Ultra Lite Table is so light that it can be easily lifted with,"['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:34.279220,2025-04-13 16:55:34.279221,20842,Production (0.80); Vanish (0.70); Transformation (0.60),"Production (0.80) - The product description mentions that the table is lightweight and easy to carry, which suggests that it may be used for producing or revealing objects on stage.; Vanish (0.70) - The lightweight and portable nature of the table could potentially be used to vanish objects or make them disappear.; Transformation (0.60) - While not explicitly stated, the tables ability to be easily transported could potentially be used in transformation effects.",Production (0.80); Vanish (0.70),"Production (0.80) - The product description mentions that the table is lightweight and easy to carry, which suggests that it may be used for producing or revealing objects on stage.; Vanish (0.70) - The lightweight and portable nature of the table could potentially be used to vanish objects or make them disappear.",magic apparatus (0.80),magic apparatus (0.80) - The table can be considered a specialized magic apparatus.,magic apparatus (0.80),magic apparatus (0.80) - The table can be considered a specialized magic apparatus.
463357,SvenKards (Unlined) by Brett Barry,Brett Barry,50.0,https://www.penguinmagic.com/p/20843,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25587a-677ea4b85c41c.png,"INTRODUCING SVENKARDS®THE NEXT EVOLUTION OF FORCING HAS ARRIVED. THE SVENPAD® WITHOUT THE PAD. Something so ordinary that no one will suspect the stealthy secret. Our new SVENKARDS® were a sellout, and the talk of Magic Li","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:34.280204,2025-04-13 16:55:34.280205,20843,Control / Forcing (0.90),"Control / Forcing (0.90) - The description mentions that the product is the next evolution of forcing, indicating that the primary effect is related to controlling or forcing a specific outcome.",Control / Forcing (0.90),"Control / Forcing (0.90) - The description mentions that the product is the next evolution of forcing, indicating that the primary effect is related to controlling or forcing a specific outcome.",cards (0.90),"cards (0.90) - The product is described as SVENKARDS, which suggests that cards are the main prop used in the effect.",cards (0.90),"cards (0.90) - The product is described as SVENKARDS, which suggests that cards are the main prop used in the effect."
463359,RUBIKS WALL HD Complete Set (Gimmicks and Online Instructions) by Bond Lee,Bond Lee,695.0,https://www.penguinmagic.com/p/20845,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25589a-677ef3e5a2c3d.png,"Rubik's Wall HD by Bond Lee, Happy &amp; D.K. WongRubik's Wall was a great success.For the last 2 years we have been thinking how to make it even better.So here it is, the Rubik's Wall HD.Now you can perform this ultimate","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:34.282066,2025-04-13 16:55:34.282068,20845,Transformation (0.90); Production (0.80); Impossible Object (0.70),Transformation (0.90) - The description mentions that the product allows performing the ultimate Rubiks Wall effect; Production (0.80) - The description suggests that the product allows the performer to produce the Rubiks Wall structure; Impossible Object (0.70) - The Rubiks Wall structure itself can be considered an impossible object,Transformation (0.90); Production (0.80); Impossible Object (0.70),Transformation (0.90) - The description mentions that the product allows performing the ultimate Rubiks Wall effect; Production (0.80) - The description suggests that the product allows the performer to produce the Rubiks Wall structure; Impossible Object (0.70) - The Rubiks Wall structure itself can be considered an impossible object,Magic Apparatus (0.90),Magic Apparatus (0.90) - The main prop used in the effect is a Rubiks cube-based apparatus,Magic Apparatus (0.90),Magic Apparatus (0.90) - The main prop used in the effect is a Rubiks cube-based apparatus
463361,The FLY LITE by Marcos Waldemar & Invisible Compass,Marcos Waldemar & Invisible Compass,39.95,https://www.penguinmagic.com/p/20847,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25591a-678008e74b5ce.png,A card chosen by the spectator is found by a fly right before your eyes. This is the cheapest modern remake of a 10-year-old bestseller. The must-have product from Invisible Compass. Very easy to do and always ready for your,"['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:34.283508,2025-04-13 16:55:34.283508,20847,Choice Revelation (0.90); Mentalism (0.80),"Choice Revelation (0.90) - The effect involves a card chosen by the spectator being found by a fly, which is a form of choice revelation; Mentalism (0.80) - The effect involves the performer seemingly reading the spectators mind to determine the chosen card",Choice Revelation (0.90); Mentalism (0.80),"Choice Revelation (0.90) - The effect involves a card chosen by the spectator being found by a fly, which is a form of choice revelation; Mentalism (0.80) - The effect involves the performer seemingly reading the spectators mind to determine the chosen card",cards (0.90),cards (0.90) - The main prop used in the effect is a deck of cards,cards (0.90),cards (0.90) - The main prop used in the effect is a deck of cards
463362,DOWN TO ONE (Gimmicks & Instructions) by Jon Allen,Jon Allen,61.5,https://www.penguinmagic.com/p/20848,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25592a-6780390ea1152.png,"""As soon as I saw Down to One I had to get it. It is simple, strong and an easy fit into almost any show. I hate Jon even more for coming up with this!""- John Archer""This is not just a great trick (and it is th","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:34.284174,2025-04-13 16:55:34.284175,20848,Transformation (0.90); Mentalism (0.20),"Transformation (0.90) - The description mentions that the effect involves a simple; Mentalism (0.20) - While the effect is not explicitly described as a mentalism trick, the description mentions that it is a great trick, which could potentially include a mentalism element.",Transformation (0.90),Transformation (0.90) - The description mentions that the effect involves a simple,cards (0.80),"cards (0.80) - The main prop used in the effect is likely cards, as they are a common prop in magic tricks.",cards (0.80),"cards (0.80) - The main prop used in the effect is likely cards, as they are a common prop in magic tricks."
463363,Kate And Edith by Doc Eason and Kerry Pollock,Doc Eason and Kerry Pollock,40.96,https://www.penguinmagic.com/p/20849,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25593a-67804fb80bad4.jpg,"Stand up comedy magic classic! Kerry Pollock and Doc Eason have just released this long out of print routine, one of the funniest routines in magic. It features rhymed patter, which will have the audience rolling on the floor","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:34.284918,2025-04-13 16:55:34.284919,20849,Transformation (0.80),"Transformation (0.80) - While the main effect is not explicitly stated, the description suggests that the routine may involve some form of transformation, as it is a magic classic.",Transformation (0.80),"Transformation (0.80) - While the main effect is not explicitly stated, the description suggests that the routine may involve some form of transformation, as it is a magic classic.",Prop: Unknown (0.70),"Prop: Unknown (0.70) - The description does not mention any specific props used in the routine, so the props are unclear.",Prop: Unknown (0.70),"Prop: Unknown (0.70) - The description does not mention any specific props used in the routine, so the props are unclear."
463364,Gabriel Werlen LIVE (Instant Download),,39.95,https://www.penguinmagic.com/p/20850,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25594a-67811d8cca0e8.jpg,"""Gabriel Werlen will go down in history as one of the 21st Century's greatest mentalism creators. Bold words I know, but easy to for me to say because I have seen, read and studied his material. Gabriel has also fooled m","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:55:34.285572,2025-04-13 16:55:34.285573,20850,Mentalism (0.95); Prediction (0.90); Mind Reading (0.90),"Mentalism (0.95) - The description mentions that the product is focused on mentalism, which involves mind reading and other psychological effects.; Prediction (0.90) - Mentalism often involves predictive effects, which are explicitly mentioned in the list of possible effects.; Mind Reading (0.90) - Mentalism is closely related to mind reading, which is also listed as a possible effect.",Mentalism (0.95); Prediction (0.90); Mind Reading (0.90),"Mentalism (0.95) - The description mentions that the product is focused on mentalism, which involves mind reading and other psychological effects.; Prediction (0.90) - Mentalism often involves predictive effects, which are explicitly mentioned in the list of possible effects.; Mind Reading (0.90) - Mentalism is closely related to mind reading, which is also listed as a possible effect.",,,,
